tier,id,content,tier_name,tier_type,time_start,time_end,source,linguist,language
2,59,cama li a tha xhwa xhwatin tha,Hao Cakeo_Transcription-txt-mkt,Phrases,209.47,211.091,vamale-181108-cakeo-SG.eaf,FALSE,va
2,60,vwa li been tha vethalogaa nyecan,Hao Cakeo_Transcription-txt-mkt,Phrases,211.316,212.963,vamale-181108-cakeo-SG.eaf,FALSE,en
2,61,kona ma gaa taa hmain gaa,Hao Cakeo_Transcription-txt-mkt,Phrases,213.147,214.26,vamale-181108-cakeo-SG.eaf,FALSE,va
2,62,ju hupwa ciian,Hao Cakeo_Transcription-txt-mkt,Phrases,214.26,215.034,vamale-181108-cakeo-SG.eaf,FALSE,va
2,63,na tha hame moo ko i ye a,Hao Cakeo_Transcription-txt-mkt,Phrases,220.428,222.382,vamale-181108-cakeo-SG.eaf,FALSE,va
2,64,tha le vwa cama ya tha xhopwen tha,Hao Cakeo_Transcription-txt-mkt,Phrases,222.411,223.981,vamale-181108-cakeo-SG.eaf,FALSE,va
2,65,o xhopwe i,Hao Cakeo_Transcription-txt-mkt,Phrases,224.053,224.994,vamale-181108-cakeo-SG.eaf,FALSE,va
2,66,hê tha hmwaka li wângan pupwaale hame naen a,Hao Cakeo_Transcription-txt-mkt,Phrases,225.904,228.189,vamale-181108-cakeo-SG.eaf,FALSE,va
2,67,tha vwa li wâng a tha xhopwen tha vwa li wâng a xhwatin,Hao Cakeo_Transcription-txt-mkt,Phrases,228.652,230.431,vamale-181108-cakeo-SG.eaf,FALSE,va
2,68,tha se apu- tha thaloo apuli,Hao Cakeo_Transcription-txt-mkt,Phrases,231.581,233.244,vamale-181108-cakeo-SG.eaf,FALSE,va
2,69,go,Hao Cakeo_Transcription-txt-mkt,Phrases,233.508,233.869,vamale-181108-cakeo-SG.eaf,FALSE,va
2,70,na habu na tha cika ena gase hma ca kon cinq hman na tha cika nyako i bwaakala,Hao Cakeo_Transcription-txt-mkt,Phrases,235.066,238.928,vamale-181108-cakeo-SG.eaf,FALSE,va
2,71,tha thaloo thiien,Hao Cakeo_Transcription-txt-mkt,Phrases,240.875,242.526,vamale-181108-cakeo-SG.eaf,FALSE,va
10,1,fava thiien thaloo,Hao Cakeo-Hao Cakeo_Transcription-txt-mkt,Phrases,246.165,247.425,vamale-181108-cakeo-SG.eaf,FALSE,va
2,72,cama gase ta hmain gaa na ja juu tipu,Hao Cakeo_Transcription-txt-mkt,Phrases,248.698,251.14,vamale-181108-cakeo-SG.eaf,FALSE,va
2,73,tamwa we can,Hao Cakeo_Transcription-txt-mkt,Phrases,251.844,252.793,vamale-181108-cakeo-SG.eaf,FALSE,en
2,74,na i a hmwaana ko,Hao Cakeo_Transcription-txt-mkt,Phrases,283.974,284.974,vamale-181108-cakeo-SG.eaf,FALSE,va
2,75,na le vwa a thaloo,Hao Cakeo_Transcription-txt-mkt,Phrases,284.987,286.489,vamale-181108-cakeo-SG.eaf,FALSE,va
2,76,a thaloo mu,Hao Cakeo_Transcription-txt-mkt,Phrases,286.965,288.191,vamale-181108-cakeo-SG.eaf,FALSE,va
2,77,kavi na hmwakan le bwa vwa ca a bwa vwa li pupwaale ko,Hao Cakeo_Transcription-txt-mkt,Phrases,288.92,291.507,vamale-181108-cakeo-SG.eaf,FALSE,va
2,78,na le jili o xada pwan,Hao Cakeo_Transcription-txt-mkt,Phrases,291.507,292.745,vamale-181108-cakeo-SG.eaf,FALSE,va
2,79,a hmwaka mu hunmoo ka mu balan o xada ka,Hao Cakeo_Transcription-txt-mkt,Phrases,292.969,295.108,vamale-181108-cakeo-SG.eaf,FALSE,va
2,80,go le jili,Hao Cakeo_Transcription-txt-mkt,Phrases,295.108,296.253,vamale-181108-cakeo-SG.eaf,FALSE,va
2,81,go le vwa,Hao Cakeo_Transcription-txt-mkt,Phrases,297.052,297.788,vamale-181108-cakeo-SG.eaf,FALSE,va
10,2,ma vwa i hnep pwan,Hao Cakeo-Hao Cakeo_Transcription-txt-mkt,Phrases,297.95,299.116,vamale-181108-cakeo-SG.eaf,FALSE,va
2,82,le bwa vwa bwa,Hao Cakeo_Transcription-txt-mkt,Phrases,299.982,301.169,vamale-181108-cakeo-SG.eaf,FALSE,va
10,3,na le vwa ma le jili pwan ma i da,Hao Cakeo-Hao Cakeo_Transcription-txt-mkt,Phrases,301.407,303.849,vamale-181108-cakeo-SG.eaf,FALSE,va
2,83,ma gaa bwa moo pwa li,Hao Cakeo_Transcription-txt-mkt,Phrases,303.813,305.302,vamale-181108-cakeo-SG.eaf,FALSE,va
2,84,aman a,Hao Cakeo_Transcription-txt-mkt,Phrases,305.389,306.316,vamale-181108-cakeo-SG.eaf,FALSE,va
10,4,a xada ko i mwa,Hao Cakeo-Hao Cakeo_Transcription-txt-mkt,Phrases,305.816,307.875,vamale-181108-cakeo-SG.eaf,FALSE,va
10,5,ka veca aman nyaxada,Hao Cakeo-Hao Cakeo_Transcription-txt-mkt,Phrases,313.684,315.833,vamale-181108-cakeo-SG.eaf,FALSE,va
2,85,cama li bwaakala na ,Hao Cakeo_Transcription-txt-mkt,Phrases,320.474,321.167,vamale-181108-cakeo-SG.eaf,FALSE,va
2,86,cama le vwa xhopwen,Hao Cakeo_Transcription-txt-mkt,Phrases,321.167,322.76,vamale-181108-cakeo-SG.eaf,FALSE,va
2,87,le hmwaana ko i hunvwakan,Hao Cakeo_Transcription-txt-mkt,Phrases,322.76,323.662,vamale-181108-cakeo-SG.eaf,FALSE,va
2,88,go a bo hmaingaa nyecan,Hao Cakeo_Transcription-txt-mkt,Phrases,324.328,325.843,vamale-181108-cakeo-SG.eaf,FALSE,va
10,6,nienaen a mu vwa hnep pwan hman,Hao Cakeo-Hao Cakeo_Transcription-txt-mkt,Phrases,327.415,328.793,vamale-181108-cakeo-SG.eaf,FALSE,va
2,89,hê ena,Hao Cakeo_Transcription-txt-mkt,Phrases,328.961,329.727,vamale-181108-cakeo-SG.eaf,FALSE,va
2,90,tha bwa vwa li,Hao Cakeo_Transcription-txt-mkt,Phrases,330.41,331.674,vamale-181108-cakeo-SG.eaf,FALSE,va
10,7,jili mwa na i da cama hmwaana,Hao Cakeo-Hao Cakeo_Transcription-txt-mkt,Phrases,331.084,332.931,vamale-181108-cakeo-SG.eaf,FALSE,va
10,8,na i mwa nyapwan a i,Hao Cakeo-Hao Cakeo_Transcription-txt-mkt,Phrases,332.935,333.905,vamale-181108-cakeo-SG.eaf,FALSE,va
10,9,i da i,Hao Cakeo-Hao Cakeo_Transcription-txt-mkt,Phrases,333.928,334.567,vamale-181108-cakeo-SG.eaf,FALSE,va
2,91,i ape cina na i ape cuut go,Hao Cakeo_Transcription-txt-mkt,Phrases,334.572,336.343,vamale-181108-cakeo-SG.eaf,FALSE,va
10,10,hê i ape cuut a,Hao Cakeo-Hao Cakeo_Transcription-txt-mkt,Phrases,336.761,338.033,vamale-181108-cakeo-SG.eaf,FALSE,va
2,92,gaa e cuut mwa- na ja da- a ga cuut mwa pwan go bwa vwa i hnep pwan,Hao Cakeo_Transcription-txt-mkt,Phrases,338.047,341.473,vamale-181108-cakeo-SG.eaf,FALSE,va
2,93,cama le da vwa vwa i hnep nyapwan,Hao Cakeo_Transcription-txt-mkt,Phrases,341.526,343.356,vamale-181108-cakeo-SG.eaf,FALSE,va
10,11,tha go bwa xhwat xaleke niena?,Hao Cakeo-Hao Cakeo_Transcription-txt-mkt,Phrases,346.479,348.092,vamale-181108-cakeo-SG.eaf,FALSE,va
2,95,ûhû the juu tena le mu vii,Hao Cakeo_Transcription-txt-mkt,Phrases,348.129,349.708,vamale-181108-cakeo-SG.eaf,FALSE,va
10,12,ah ke,Hao Cakeo-Hao Cakeo_Transcription-txt-mkt,Phrases,350.001,350.35,vamale-181108-cakeo-SG.eaf,FALSE,va
2,96,e mu tena le le vii,Hao Cakeo_Transcription-txt-mkt,Phrases,353.051,354.331,vamale-181108-cakeo-SG.eaf,FALSE,va
2,97,kana ma gaa xaleke hame naen,Hao Cakeo_Transcription-txt-mkt,Phrases,355.05,357.607,vamale-181108-cakeo-SG.eaf,FALSE,va
10,13,tha juu cika mwa hnep pwan,Hao Cakeo-Hao Cakeo_Transcription-txt-mkt,Phrases,357.785,359.474,vamale-181108-cakeo-SG.eaf,FALSE,va
10,14,vwa seekan,Hao Cakeo-Hao Cakeo_Transcription-txt-mkt,Phrases,359.474,360.427,vamale-181108-cakeo-SG.eaf,FALSE,va
2,98,hê vwa seekan,Hao Cakeo_Transcription-txt-mkt,Phrases,360.454,361.016,vamale-181108-cakeo-SG.eaf,FALSE,va
2,99,hago habu le vi hapi le vwa hnep,Hao Cakeo_Transcription-txt-mkt,Phrases,367.467,369.395,vamale-181108-cakeo-SG.eaf,FALSE,va
2,100,le vai li aman ca le xam ka,Hao Cakeo_Transcription-txt-mkt,Phrases,369.697,372.186,vamale-181108-cakeo-SG.eaf,FALSE,va
2,101,le vwa hnep ko li wâng,Hao Cakeo_Transcription-txt-mkt,Phrases,372.249,373.509,vamale-181108-cakeo-SG.eaf,FALSE,va
10,15,that,Hao Cakeo-Hao Cakeo_Transcription-txt-mkt,Phrases,373.587,374.038,vamale-181108-cakeo-SG.eaf,FALSE,va
2,102,tha i that a le vwa vai xam a le vwa vai,Hao Cakeo_Transcription-txt-mkt,Phrases,374.308,376.746,vamale-181108-cakeo-SG.eaf,FALSE,va
10,16,m,Hao Cakeo-Hao Cakeo_Transcription-txt-mkt,Phrases,376.682,377.146,vamale-181108-cakeo-SG.eaf,FALSE,va
2,103,le mu vwa hnep pwan wâng,Hao Cakeo_Transcription-txt-mkt,Phrases,378.563,380.244,vamale-181108-cakeo-SG.eaf,FALSE,va
2,104,kavi aman ena,Hao Cakeo_Transcription-txt-mkt,Phrases,382.317,382.946,vamale-181108-cakeo-SG.eaf,FALSE,va
2,105,hê hê ka gaa tha gaa juu vii a tha gaa- a le vwa le tha le vai,Hao Cakeo_Transcription-txt-mkt,Phrases,384.382,386.476,vamale-181108-cakeo-SG.eaf,FALSE,va
2,106,le le tha le vai,Hao Cakeo_Transcription-txt-mkt,Phrases,386.508,387.295,vamale-181108-cakeo-SG.eaf,FALSE,va
2,107,tha i,Hao Cakeo_Transcription-txt-mkt,Phrases,387.363,387.984,vamale-181108-cakeo-SG.eaf,FALSE,va
2,108,ehni a le vwa a gase majit can,Hao Cakeo_Transcription-txt-mkt,Phrases,388.224,390.164,vamale-181108-cakeo-SG.eaf,FALSE,va
2,109,kavi tha le bwa vwa,Hao Cakeo_Transcription-txt-mkt,Phrases,391.54,392.412,vamale-181108-cakeo-SG.eaf,FALSE,va
2,110,tha le vwa ca hunmookan ehni ya tha,Hao Cakeo_Transcription-txt-mkt,Phrases,392.438,393.893,vamale-181108-cakeo-SG.eaf,FALSE,va
2,111,tali mwa tha,Hao Cakeo_Transcription-txt-mkt,Phrases,394.946,395.767,vamale-181108-cakeo-SG.eaf,FALSE,va
2,112,tha le vwa hnep mwa pwa i wâng,Hao Cakeo_Transcription-txt-mkt,Phrases,396.035,397.852,vamale-181108-cakeo-SG.eaf,FALSE,va
2,113,kana tha le vwa ka li apuli can jati,Hao Cakeo_Transcription-txt-mkt,Phrases,399.494,402.065,vamale-181108-cakeo-SG.eaf,FALSE,va
2,114,hm na i s ko li vwini,Hao Cakeo_Transcription-txt-mkt,Phrases,416.821,419.179,vamale-181108-cakeo-SG.eaf,FALSE,va
2,115,li vwini ka,Hao Cakeo_Transcription-txt-mkt,Phrases,419.198,419.938,vamale-181108-cakeo-SG.eaf,FALSE,va
2,116,vwini,Hao Cakeo_Transcription-txt-mkt,Phrases,420.606,420.998,vamale-181108-cakeo-SG.eaf,FALSE,va
2,117,na so ka vwini,Hao Cakeo_Transcription-txt-mkt,Phrases,421.195,422.306,vamale-181108-cakeo-SG.eaf,FALSE,en
2,118,na tha i vwini,Hao Cakeo_Transcription-txt-mkt,Phrases,423.671,424.607,vamale-181108-cakeo-SG.eaf,FALSE,va
2,119,na tha ja li,Hao Cakeo_Transcription-txt-mkt,Phrases,430.309,431.271,vamale-181108-cakeo-SG.eaf,FALSE,va
2,120,na li yee na i yee a xada ,Hao Cakeo_Transcription-txt-mkt,Phrases,432.486,434.786,vamale-181108-cakeo-SG.eaf,FALSE,va
2,121,i sep a a vi hapi i sep can u,Hao Cakeo_Transcription-txt-mkt,Phrases,434.791,436.374,vamale-181108-cakeo-SG.eaf,FALSE,en
2,122,cipa le xavwa mwa i aman aen,Hao Cakeo_Transcription-txt-mkt,Phrases,436.644,438.371,vamale-181108-cakeo-SG.eaf,FALSE,va
2,123,le vwa ma tha le vwa tha i,Hao Cakeo_Transcription-txt-mkt,Phrases,438.522,440.96,vamale-181108-cakeo-SG.eaf,FALSE,va
2,124,faxhââbut ka,Hao Cakeo_Transcription-txt-mkt,Phrases,441.109,442.049,vamale-181108-cakeo-SG.eaf,FALSE,va
2,125,le vwa vwini cama gaa vwa,Hao Cakeo_Transcription-txt-mkt,Phrases,443.697,445.688,vamale-181108-cakeo-SG.eaf,FALSE,va
2,126,i mwa a thabu bwa vwa ma papa ko i juu mwa xahut,Hao Cakeo_Transcription-txt-mkt,Phrases,446.136,448.531,vamale-181108-cakeo-SG.eaf,FALSE,va
2,127,abu thagavi li aman aen,Hao Cakeo_Transcription-txt-mkt,Phrases,448.918,450.629,vamale-181108-cakeo-SG.eaf,FALSE,va
10,17,li vwini gau vwa vwini,Hao Cakeo-Hao Cakeo_Transcription-txt-mkt,Phrases,450.469,452.515,vamale-181108-cakeo-SG.eaf,FALSE,va
2,128,hê vwini,Hao Cakeo_Transcription-txt-mkt,Phrases,451.915,452.502,vamale-181108-cakeo-SG.eaf,FALSE,va
2,129,li been le vwa li wâân jigo ka,Hao Cakeo_Transcription-txt-mkt,Phrases,453.218,454.882,vamale-181108-cakeo-SG.eaf,FALSE,va
10,18,ha gase mu vi so na vwini,Hao Cakeo-Hao Cakeo_Transcription-txt-mkt,Phrases,455.06,456.988,vamale-181108-cakeo-SG.eaf,FALSE,va
2,130,na tha i vwini,Hao Cakeo_Transcription-txt-mkt,Phrases,457.086,458.183,vamale-181108-cakeo-SG.eaf,FALSE,va
2,131,cahma i so,Hao Cakeo_Transcription-txt-mkt,Phrases,458.636,460.231,vamale-181108-cakeo-SG.eaf,FALSE,va
2,132,so so so na i a thagaa juu,Hao Cakeo_Transcription-txt-mkt,Phrases,460.231,462.282,vamale-181108-cakeo-SG.eaf,FALSE,va
2,133,jili a xhopwen a bwa mu moo pwa li,Hao Cakeo_Transcription-txt-mkt,Phrases,462.282,464.643,vamale-181108-cakeo-SG.eaf,FALSE,va
10,19,a so yata ena,Hao Cakeo-Hao Cakeo_Transcription-txt-mkt,Phrases,464.855,466.528,vamale-181108-cakeo-SG.eaf,FALSE,va
10,20,ka i vwini na i,Hao Cakeo-Hao Cakeo_Transcription-txt-mkt,Phrases,466.897,468.416,vamale-181108-cakeo-SG.eaf,FALSE,va
2,134,a bwa moo pwa li toot ka,Hao Cakeo_Transcription-txt-mkt,Phrases,468.479,470.645,vamale-181108-cakeo-SG.eaf,FALSE,va
10,21,i aman a ecubite toot,Hao Cakeo-Hao Cakeo_Transcription-txt-mkt,Phrases,470.079,471.33,vamale-181108-cakeo-SG.eaf,FALSE,va
2,135,hê,Hao Cakeo_Transcription-txt-mkt,Phrases,471.489,471.795,vamale-181108-cakeo-SG.eaf,FALSE,va
10,22,ena go bwa nyanya ma e,Hao Cakeo-Hao Cakeo_Transcription-txt-mkt,Phrases,471.865,473.478,vamale-181108-cakeo-SG.eaf,FALSE,va
10,23,ka i o i,Hao Cakeo-Hao Cakeo_Transcription-txt-mkt,Phrases,474.043,475.622,vamale-181108-cakeo-SG.eaf,FALSE,va
10,24,sili,Hao Cakeo-Hao Cakeo_Transcription-txt-mkt,Phrases,475.685,476.23,vamale-181108-cakeo-SG.eaf,FALSE,va
10,25,i vaci sili na i oot,Hao Cakeo-Hao Cakeo_Transcription-txt-mkt,Phrases,476.95,478.678,vamale-181108-cakeo-SG.eaf,FALSE,va
2,136,m,Hao Cakeo_Transcription-txt-mkt,Phrases,478.739,479.165,vamale-181108-cakeo-SG.eaf,FALSE,va
2,137,na i oot can u,Hao Cakeo_Transcription-txt-mkt,Phrases,479.269,480.443,vamale-181108-cakeo-SG.eaf,FALSE,va
10,26,i oot can u,Hao Cakeo-Hao Cakeo_Transcription-txt-mkt,Phrases,480.624,481.492,vamale-181108-cakeo-SG.eaf,FALSE,va
10,27,i a bwa i toki mwa naen,Hao Cakeo-Hao Cakeo_Transcription-txt-mkt,Phrases,482.205,483.732,vamale-181108-cakeo-SG.eaf,FALSE,va
2,138,naen kavi naen gaa vwa i toki habu tha gaa bwa hân can u,Hao Cakeo_Transcription-txt-mkt,Phrases,483.774,486.254,vamale-181108-cakeo-SG.eaf,FALSE,va
2,139,tha gaa o fwai,Hao Cakeo_Transcription-txt-mkt,Phrases,486.254,487.237,vamale-181108-cakeo-SG.eaf,FALSE,va
10,28,ka i oot aen na da i yata i ootaen,Hao Cakeo-Hao Cakeo_Transcription-txt-mkt,Phrases,487.161,488.821,vamale-181108-cakeo-SG.eaf,FALSE,va
2,140,i yatan i,Hao Cakeo_Transcription-txt-mkt,Phrases,488.54,489.787,vamale-181108-cakeo-SG.eaf,FALSE,va
2,141,sili sili,Hao Cakeo_Transcription-txt-mkt,Phrases,490.51,491.807,vamale-181108-cakeo-SG.eaf,FALSE,va
10,29,tha i yata i oot?,Hao Cakeo-Hao Cakeo_Transcription-txt-mkt,Phrases,492.105,492.815,vamale-181108-cakeo-SG.eaf,FALSE,va
2,142,i oot a ena,Hao Cakeo_Transcription-txt-mkt,Phrases,492.815,493.951,vamale-181108-cakeo-SG.eaf,FALSE,va
2,143,i a fiing a,Hao Cakeo_Transcription-txt-mkt,Phrases,494.657,496.091,vamale-181108-cakeo-SG.eaf,FALSE,va
10,30,go xhwat caihna ca hunmookan?,Hao Cakeo-Hao Cakeo_Transcription-txt-mkt,Phrases,496.006,497.665,vamale-181108-cakeo-SG.eaf,FALSE,va
2,144,hê hê na tha,Hao Cakeo_Transcription-txt-mkt,Phrases,497.769,498.96,vamale-181108-cakeo-SG.eaf,FALSE,va
2,145,hnyimake ma gaa thaake yee ka gaa vwa aman,Hao Cakeo_Transcription-txt-mkt,Phrases,499.119,501.702,vamale-181108-cakeo-SG.eaf,FALSE,va
2,146,gaa mu vwa hân ko li aman tha gaa vwa,Hao Cakeo_Transcription-txt-mkt,Phrases,501.752,503.54,vamale-181108-cakeo-SG.eaf,FALSE,va
2,147,tha gaa bitake bitake hmwaena,Hao Cakeo_Transcription-txt-mkt,Phrases,503.856,505.801,vamale-181108-cakeo-SG.eaf,FALSE,va
2,148,"siva eca aman koon, gaa vwa babe ka",Hao Cakeo_Transcription-txt-mkt,Phrases,505.877,507.804,vamale-181108-cakeo-SG.eaf,FALSE,va
10,31,tha hmain hân cahni?,Hao Cakeo-Hao Cakeo_Transcription-txt-mkt,Phrases,508.046,509.084,vamale-181108-cakeo-SG.eaf,FALSE,va
2,149,hê na tha hmain kavi nyau tha hân can wii toot,Hao Cakeo_Transcription-txt-mkt,Phrases,509.192,511.661,vamale-181108-cakeo-SG.eaf,FALSE,va
2,150,hm,Hao Cakeo_Transcription-txt-mkt,Phrases,511.913,512.181,vamale-181108-cakeo-SG.eaf,FALSE,va
2,151,cika ca buke,Hao Cakeo_Transcription-txt-mkt,Phrases,513.011,514.002,vamale-181108-cakeo-SG.eaf,FALSE,va
10,32,i hunmookan vwa i,Hao Cakeo-Hao Cakeo_Transcription-txt-mkt,Phrases,514.237,515.922,vamale-181108-cakeo-SG.eaf,FALSE,va
2,152,fiing,Hao Cakeo_Transcription-txt-mkt,Phrases,515.516,516.044,vamale-181108-cakeo-SG.eaf,FALSE,va
2,153,fiing i ama- ca,Hao Cakeo_Transcription-txt-mkt,Phrases,516.111,517.025,vamale-181108-cakeo-SG.eaf,FALSE,va
2,154,cama gaa suu suu hmwaahni vwa i xheen a,Hao Cakeo_Transcription-txt-mkt,Phrases,517.025,519.012,vamale-181108-cakeo-SG.eaf,FALSE,va
2,155,mu kau kauk,Hao Cakeo_Transcription-txt-mkt,Phrases,519.722,520.705,vamale-181108-cakeo-SG.eaf,FALSE,va
2,156,tha i yatan i sili,Hao Cakeo_Transcription-txt-mkt,Phrases,521.883,523.062,vamale-181108-cakeo-SG.eaf,FALSE,va
10,33,ka li doon a,Hao Cakeo-Hao Cakeo_Transcription-txt-mkt,Phrases,523.372,524.355,vamale-181108-cakeo-SG.eaf,FALSE,va
2,157,i doon tha ma hmwaka i aman xahan,Hao Cakeo_Transcription-txt-mkt,Phrases,524.648,526.72,vamale-181108-cakeo-SG.eaf,FALSE,va
10,34,doon o,Hao Cakeo-Hao Cakeo_Transcription-txt-mkt,Phrases,526.86,527.954,vamale-181108-cakeo-SG.eaf,FALSE,va
2,158,ûhû i aman aen,Hao Cakeo_Transcription-txt-mkt,Phrases,527.906,529.375,vamale-181108-cakeo-SG.eaf,FALSE,va
10,35,i doon xhaama,Hao Cakeo-Hao Cakeo_Transcription-txt-mkt,Phrases,529.102,530.174,vamale-181108-cakeo-SG.eaf,FALSE,va
2,159,hm hmwaana li doon kavi ya fiing,Hao Cakeo_Transcription-txt-mkt,Phrases,529.789,531.602,vamale-181108-cakeo-SG.eaf,FALSE,va
2,160,ûhû na cahni na,Hao Cakeo_Transcription-txt-mkt,Phrases,532.39,533.407,vamale-181108-cakeo-SG.eaf,FALSE,va
10,36,kavi li jaan li jaan,Hao Cakeo-Hao Cakeo_Transcription-txt-mkt,Phrases,533.006,534.155,vamale-181108-cakeo-SG.eaf,FALSE,va
2,161,li jaan a li doon a,Hao Cakeo_Transcription-txt-mkt,Phrases,534.139,535.927,vamale-181108-cakeo-SG.eaf,FALSE,va
2,162,li doon cipa juu fiing kavi li jaan ya tha juu fiing,Hao Cakeo_Transcription-txt-mkt,Phrases,536.248,538.626,vamale-181108-cakeo-SG.eaf,FALSE,va
2,163,hago na vwa li joakan,Hao Cakeo_Transcription-txt-mkt,Phrases,538.847,539.941,vamale-181108-cakeo-SG.eaf,FALSE,va
2,164,na hân cahni tha pa juu vaa tha juu vaa hoot,Hao Cakeo_Transcription-txt-mkt,Phrases,540.281,542.826,vamale-181108-cakeo-SG.eaf,FALSE,va
10,37,ka i yatan vaci,Hao Cakeo-Hao Cakeo_Transcription-txt-mkt,Phrases,543.151,544.517,vamale-181108-cakeo-SG.eaf,FALSE,va
2,165,i sili,Hao Cakeo_Transcription-txt-mkt,Phrases,544.27,545.176,vamale-181108-cakeo-SG.eaf,FALSE,va
10,38,na tha i yata i ootaen,Hao Cakeo-Hao Cakeo_Transcription-txt-mkt,Phrases,546.602,547.776,vamale-181108-cakeo-SG.eaf,FALSE,va
2,166,i sili hm,Hao Cakeo_Transcription-txt-mkt,Phrases,547.923,549.038,vamale-181108-cakeo-SG.eaf,FALSE,va
2,167,go a gaa bwa vwa gaa mu vi hapi i sili,Hao Cakeo_Transcription-txt-mkt,Phrases,549.15,551.21,vamale-181108-cakeo-SG.eaf,FALSE,va
2,168,vwa vaci sili,Hao Cakeo_Transcription-txt-mkt,Phrases,551.263,552.569,vamale-181108-cakeo-SG.eaf,FALSE,va
10,39,ah tha i yatan sili,Hao Cakeo-Hao Cakeo_Transcription-txt-mkt,Phrases,552.28,553.373,vamale-181108-cakeo-SG.eaf,FALSE,va
2,169,hê cama le tage mwa ka gaa vwa,Hao Cakeo_Transcription-txt-mkt,Phrases,554.394,556.075,vamale-181108-cakeo-SG.eaf,FALSE,va
2,170,hm naen na tha pa juu,Hao Cakeo_Transcription-txt-mkt,Phrases,575.851,577.575,vamale-181108-cakeo-SG.eaf,FALSE,va
2,171,hê ena,Hao Cakeo_Transcription-txt-mkt,Phrases,577.821,578.345,vamale-181108-cakeo-SG.eaf,FALSE,va
2,172,tha xhwat cian tha xhwat nyaan,Hao Cakeo_Transcription-txt-mkt,Phrases,578.855,580.825,vamale-181108-cakeo-SG.eaf,FALSE,va
2,173,kona tha le bwa vwa ka ca xhaohmu ca i vaa xhopwen vaa cahni,Hao Cakeo_Transcription-txt-mkt,Phrases,582.128,585.866,vamale-181108-cakeo-SG.eaf,FALSE,va
2,174,can vije ka,Hao Cakeo_Transcription-txt-mkt,Phrases,585.866,586.547,vamale-181108-cakeo-SG.eaf,FALSE,va
2,175,ko li a le xaaci le xaaci,Hao Cakeo_Transcription-txt-mkt,Phrases,587.821,589.672,vamale-181108-cakeo-SG.eaf,FALSE,va
2,176,ka li xhaohmu le a le xhwii,Hao Cakeo_Transcription-txt-mkt,Phrases,589.697,591.259,vamale-181108-cakeo-SG.eaf,FALSE,va
2,177,tha ja seen la tha pa hamwame tha paa,Hao Cakeo_Transcription-txt-mkt,Phrases,593.25,595.373,vamale-181108-cakeo-SG.eaf,FALSE,va
10,40,tha go bwa tena hapi ma le vii ca i wadanaen ,Hao Cakeo-Hao Cakeo_Transcription-txt-mkt,Phrases,598.98,601.236,vamale-181108-cakeo-SG.eaf,FALSE,va
2,178,tha le bwa,Hao Cakeo_Transcription-txt-mkt,Phrases,601.108,602.334,vamale-181108-cakeo-SG.eaf,FALSE,va
2,179,kona le,Hao Cakeo_Transcription-txt-mkt,Phrases,602.642,603.425,vamale-181108-cakeo-SG.eaf,FALSE,va
2,180,li a le xaaci li a le xaaci ca i vaa ka li,Hao Cakeo_Transcription-txt-mkt,Phrases,603.52,606.252,vamale-181108-cakeo-SG.eaf,FALSE,va
2,181,xhaohmu ka le,Hao Cakeo_Transcription-txt-mkt,Phrases,606.288,607.105,vamale-181108-cakeo-SG.eaf,FALSE,va
2,182,le le xhw,Hao Cakeo_Transcription-txt-mkt,Phrases,607.285,607.881,vamale-181108-cakeo-SG.eaf,FALSE,va
2,183,ma le hân kacahô ka li,Hao Cakeo_Transcription-txt-mkt,Phrases,608.066,609.534,vamale-181108-cakeo-SG.eaf,FALSE,va
2,184,li soda le le xhwii,Hao Cakeo_Transcription-txt-mkt,Phrases,609.785,610.993,vamale-181108-cakeo-SG.eaf,FALSE,va
2,185,le cini le cini,Hao Cakeo_Transcription-txt-mkt,Phrases,613.263,614.52,vamale-181108-cakeo-SG.eaf,FALSE,va
2,186,ka le vwa tâân a,Hao Cakeo_Transcription-txt-mkt,Phrases,614.52,615.745,vamale-181108-cakeo-SG.eaf,FALSE,va
2,187,hago le le vwa hân na le vwa hân mwa can wii toot ko ca le paa,Hao Cakeo_Transcription-txt-mkt,Phrases,626.13,629.377,vamale-181108-cakeo-SG.eaf,FALSE,va
2,188,cahni cama le xaaci cahni kan soda,Hao Cakeo_Transcription-txt-mkt,Phrases,629.474,631.542,vamale-181108-cakeo-SG.eaf,FALSE,va
2,189,cahni a le,Hao Cakeo_Transcription-txt-mkt,Phrases,632.038,633.493,vamale-181108-cakeo-SG.eaf,FALSE,va
2,190,etena le vwa nyaxahan can jahoot,Hao Cakeo_Transcription-txt-mkt,Phrases,634.641,636.73,vamale-181108-cakeo-SG.eaf,FALSE,va
2,191,eca le xaaci nyaxahan,Hao Cakeo_Transcription-txt-mkt,Phrases,636.849,638.853,vamale-181108-cakeo-SG.eaf,FALSE,va
2,192,le xaaci ka i xhaohmu juu apuli,Hao Cakeo_Transcription-txt-mkt,Phrases,638.853,640.942,vamale-181108-cakeo-SG.eaf,FALSE,va
2,193,eca see soda,Hao Cakeo_Transcription-txt-mkt,Phrases,641.452,642.639,vamale-181108-cakeo-SG.eaf,FALSE,va
2,194,apuli wailu,Hao Cakeo_Transcription-txt-mkt,Phrases,642.996,643.915,vamale-181108-cakeo-SG.eaf,FALSE,va
2,195,ka le,Hao Cakeo_Transcription-txt-mkt,Phrases,644.927,645.876,vamale-181108-cakeo-SG.eaf,FALSE,va
